geschlecht,alter,bundesland,beruf,konsumhaeufigkeit,situation_freunde_familie,situation_party,situation_zuhause_essen,situation_zuhause_entspannung,situation_oeffentliche_veranstaltungen,situation_gastro,situation_urlaub,involvement_interesse,involvement_rolle,involvement_spass,involvement_wichtigkeit,involvement_vorteilhaft,involvement_unverzichtbar,gesundheit_wichtig,umweltfreundlich_wichtig,neue_produkte_probie,bio_mehrpreis_bereit,tierfrei_wichtig,alkoholverzicht_wichtig,einfluss_geschmack,einfluss_geruch,einfluss_preis,einfluss_markenbekanntheit,einfluss_nachhaltigkeit,einfluss_herkunft,einfluss_verpackungsdesign,einfluss_verpackungsform,einfluss_aktionsangebote,einfluss_alkoholgehalt,einfluss_empfehlung,einfluss_verfuegbarkeit,praef_sorte_alkoholfrei,praef_sorte_weizen,praef_sorte_koelsch,praef_sorte_altbier,praef_sorte_pale_ale,praef_sorte_stout,praef_sorte_maerzen_export,praef_sorte_radler,praef_sorte_pils,praef_sorte_bock_schwarzrauchbier,praef_sorte_helles_lager,praef_sorte_craft_beer,praef_alkoholfrei_0,praef_alkoholfrei_0_5,praef_bier_alkohol,geschmack_rauchig,geschmack_hopfig,geschmack_suesslich_malzig,geschmack_fruchtig,geschmack_kraeuter,geschmack_gewuerze,geschmack_bitter,geschmack_saeuerlich,geschmack_zitrus,quality_score,rule_violations,violation_details,quality_summary
maennlich,2002,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,2,3,1,3,2,1,1,3,2,4,1,3,3,4,5,1,2,5,3,2,1,3,5,4,2,4,2,3,3,3,3,3,2,2,1,1,3,3,1,5,1,1,3,5,1,4,2,4,2,2,2,2,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should correspond to 'Student'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,2004,keine Angabe,Studentin / Student,mehrmals im Monat,2,2,1,1,3,3,3,2,1,3,1,1,2,4,4,2,4,1,2,5,1,3,3,5,5,5,3,2,2,2,5,3,4,4,1,1,3,1,1,5,1,4,1,1,3,5,1,4,5,3,4,2,2,2,3,90,"[""rule_001"", ""rule_003""]","{""rule_001"": ""The age is 2004, which indicates the person is 19 years old. However, the occupation 'Studentin / Student' is inconsistent with the age as it suggests a typical school age."", ""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich' as it should be 'Student' instead.""}","The data row has inconsistencies regarding age and occupation, as well as gender and occupation."
maennlich,2002,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,2,1,3,3,3,3,3,1,4,3,3,1,3,2,1,5,1,5,4,5,3,3,2,3,3,4,3,3,5,1,5,3,1,1,2,1,4,3,1,4,5,4,2,4,3,5,4,4,1,3,1,3,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should be 'Student' for male.""}",The data row has one violation related to gender and occupation consistency.
weiblich,keine Angabe,Baden-Württemberg,Schülerin / Schüler,seltener als einmal pro Monat,2,3,1,1,2,3,2,5,2,3,4,1,1,3,1,4,3,2,1,2,4,2,1,2,3,4,1,4,4,3,3,2,3,2,1,1,2,1,4,4,1,5,1,3,2,3,2,4,4,4,3,1,2,2,4,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,1999,Baden-Württemberg,keine Angabe,mehrmals im Monat,2,3,2,1,3,2,2,3,3,5,2,3,1,1,1,4,5,4,1,4,2,5,2,2,4,2,2,3,2,3,5,4,4,1,1,2,2,5,5,5,2,5,2,2,3,5,1,4,5,5,2,2,2,1,2,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2002,Baden-Württemberg,Angestellte / Angestellter,täglich,2,3,1,1,3,2,2,4,2,3,1,2,1,5,1,3,2,5,1,4,5,3,2,3,5,2,2,3,3,2,4,2,3,3,1,5,1,5,5,5,2,4,2,2,2,4,1,4,3,2,1,1,2,2,3,100,[],{},The data row meets all plausibility rules with no violations.
weiblich,2002,Baden-Württemberg,keine Angabe,seltener als einmal pro Monat,3,2,2,2,2,3,2,2,4,3,2,2,1,4,3,2,1,5,1,5,5,4,1,2,3,2,4,2,5,3,4,4,1,2,5,5,2,1,1,3,1,3,1,1,3,4,2,5,4,3,2,2,1,2,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2005,Baden-Württemberg,in Ausbildung/im Freiwilligendienst,mehrmals im Monat,3,3,2,1,3,2,2,4,1,3,3,4,3,5,5,4,3,2,2,4,5,4,2,2,5,3,3,4,2,3,3,3,5,1,1,2,1,2,2,3,1,1,1,2,3,5,1,3,4,3,2,2,4,2,5,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2003,Nordrhein-Westfalen,Angestellte / Angestellter,seltener als einmal pro Monat,2,2,2,1,2,2,3,5,3,5,2,4,2,3,4,4,3,2,1,3,4,2,4,2,3,2,2,4,3,3,2,2,2,4,1,2,2,3,3,4,1,2,3,2,3,5,1,3,2,3,1,1,3,2,2,100,[],{},The data row is consistent and adheres to all plausibility rules.
weiblich,2003,Baden-Württemberg,Studentin / Student,mehrmals im Monat,3,3,1,1,3,3,2,2,3,4,4,5,4,4,4,4,3,4,1,4,3,5,1,2,5,2,4,3,2,3,2,1,3,1,1,2,3,3,3,4,1,5,3,2,1,5,1,2,5,3,2,2,4,4,2,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'.""}","The data quality is mostly good, with one violation related to gender and occupation consistency."
unbekannt,1998,Baden-Württemberg,Angestellte / Angestellter,seltener als einmal pro Monat,3,3,2,2,3,3,2,4,2,5,2,1,2,3,2,4,2,4,5,5,3,4,3,2,3,3,2,4,1,5,4,2,3,1,4,2,3,1,3,3,2,5,1,4,2,3,2,3,4,5,2,3,3,2,1,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,1996,Baden-Württemberg,Studentin / Student,seltener als einmal pro Monat,3,3,1,1,2,3,1,4,4,3,2,1,1,4,4,4,2,2,1,5,3,2,1,2,3,4,3,5,3,3,4,1,3,3,2,1,3,4,4,5,1,4,2,1,2,3,3,2,2,3,2,2,3,4,2,90,"[""rule_001"", ""rule_006""]","{""rule_001"": ""The age is 1996, which means the individual is 27 years old. This is inconsistent with the occupation 'Studentin / Student', as they should typically be younger."", ""rule_006"": ""The involvement in the role (4) is greater than the importance of the role (2), which is inconsistent.""}","The data row has some inconsistencies regarding age and occupation, as well as involvement and importance."
weiblich,2000,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,2,2,3,3,1,4,2,4,2,2,1,1,3,2,3,1,4,5,4,4,5,2,2,3,1,4,4,5,2,1,3,1,1,1,1,1,3,3,1,3,1,2,5,2,1,3,1,4,2,2,1,4,2,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,2003,Baden-Württemberg,Studentin / Student,seltener als einmal pro Monat,1,3,2,2,2,3,1,4,1,3,3,2,2,3,3,1,4,2,5,4,4,4,4,3,3,2,1,5,4,3,4,1,2,2,2,1,2,4,3,1,2,3,2,3,1,4,1,3,5,5,3,3,1,2,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should be 'Student' for a male.""}",The data row has one violation related to gender and occupation consistency.
weiblich,1999,Baden-Württemberg,Schülerin / Schüler,seltener als einmal pro Monat,2,3,2,2,3,3,2,4,3,3,2,5,2,1,1,2,3,3,1,4,4,4,4,4,3,4,2,4,5,5,3,5,1,5,4,1,1,1,5,5,5,4,1,3,2,2,2,3,1,5,3,2,2,2,3,90,"[""rule_001""]","{""rule_001"": ""The occupation 'Sch\u00fclerin / Sch\u00fcler' is inconsistent with the age 1999, as this indicates the individual is older than typical school age.""}",The data row has one violation related to age and occupation consistency.
maennlich,2002,Baden-Württemberg,Schülerin / Schüler,mehrmals im Monat,1,3,1,1,2,2,2,5,2,3,1,5,1,3,1,5,3,5,1,4,2,3,1,3,3,2,2,4,2,4,5,2,3,1,1,2,1,2,1,3,1,3,1,1,1,4,1,3,1,1,2,3,4,2,3,90,"[""rule_001"", ""rule_006""]","{""rule_001"": ""The occupation 'Sch\u00fclerin / Sch\u00fcler' is inconsistent with the age 2002, as this indicates the individual is 21 years old, which is older than typical school age."", ""rule_006"": ""The involvement in the role (2) is greater than the importance of the role (1), which is inconsistent.""}","The data row has inconsistencies regarding age and occupation, as well as involvement and importance."
weiblich,1998,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,1,1,2,3,1,5,2,4,1,2,5,4,3,2,2,1,2,4,2,5,1,2,2,3,4,4,2,4,2,2,1,3,2,2,1,4,4,3,2,5,2,2,3,4,1,5,1,3,1,1,1,3,3,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'."", ""rule_006"": ""The involvement in the role (2) is greater than the importance of the role (1), which is inconsistent.""}","The data row has minor inconsistencies regarding gender and occupation, as well as involvement and importance."
weiblich,2001,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,1,2,3,3,2,1,2,5,1,1,2,5,3,4,2,3,4,4,1,4,3,3,4,4,2,4,2,3,4,4,5,2,1,2,2,1,4,5,2,1,1,5,5,4,3,1,3,3,2,2,2,2,1,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not have a gender of 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
weiblich,2002,Baden-Württemberg,keine Angabe,mehrmals im Monat,2,3,2,3,1,2,2,1,2,2,1,3,2,2,2,2,2,1,3,5,1,1,4,3,2,3,2,5,2,3,4,4,3,1,5,2,1,4,2,3,2,3,3,3,2,3,2,2,3,2,4,2,1,2,3,100,[],{},The data row meets all plausibility rules with no violations.
weiblich,1996,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,2,2,1,3,2,1,3,4,3,2,1,2,4,3,5,3,4,4,5,4,5,2,2,4,4,1,4,2,3,4,1,3,4,1,1,1,1,1,4,1,5,1,5,3,4,3,5,1,3,2,4,1,1,3,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'."", ""rule_006"": ""The involvement in the role (4) is greater than the importance of the role (2), which is inconsistent.""}",The data row has minor inconsistencies related to gender and involvement in roles.
unbekannt,keine Angabe,Baden-Württemberg,keine Angabe,mehrmals im Monat,2,2,1,1,2,3,3,2,3,3,4,3,2,1,3,4,4,1,2,4,3,3,2,2,3,2,4,3,2,3,1,2,2,1,1,1,1,2,5,3,1,5,1,3,2,4,1,3,2,5,1,2,3,2,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2004,Baden-Württemberg,Studentin / Student,mehrmals pro Woche,3,3,2,2,3,2,1,2,1,3,2,2,1,1,1,5,2,3,2,4,4,3,5,4,4,4,1,4,3,2,4,2,2,5,2,2,2,4,4,3,1,4,1,2,1,2,4,5,5,4,2,3,3,1,4,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should not have a gender of 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,1995,keine Angabe,keine Angabe,mehrmals pro Woche,2,1,2,2,3,3,2,2,1,4,4,2,2,4,3,4,4,1,1,5,5,4,3,2,2,5,2,4,3,3,4,5,1,1,1,1,3,1,3,4,1,2,1,4,3,5,2,3,1,1,3,3,3,2,3,100,[],{},The data row meets all plausibility rules with no violations.
weiblich,1996,Baden-Württemberg,ohne Beschäftigung,seltener als einmal pro Monat,3,3,1,2,2,3,2,5,2,4,4,4,2,3,4,5,2,4,1,5,5,4,4,1,3,5,4,4,1,2,5,2,4,1,1,2,2,1,4,5,2,4,1,3,1,3,2,2,1,5,1,1,4,2,4,100,[],{},The data row meets all plausibility rules with no violations.
weiblich,2002,Baden-Württemberg,Studentin / Student,seltener als einmal pro Monat,3,3,1,2,3,2,1,3,2,4,2,2,1,4,1,2,2,4,4,3,2,5,2,2,3,3,3,3,5,3,3,3,4,1,2,3,1,4,2,3,1,1,4,2,5,1,1,2,3,4,2,3,3,2,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,2003,Baden-Württemberg,Studentin / Student,einmal pro Monat,2,3,1,1,3,1,2,1,1,4,3,3,1,1,3,2,2,1,1,4,5,5,5,2,5,3,2,3,1,4,3,5,1,1,1,1,1,1,5,4,1,5,2,1,2,5,3,3,3,4,3,3,3,2,1,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should be 'Student'.""}",The data row has one violation related to gender and occupation consistency.
weiblich,2000,Baden-Württemberg,keine Angabe,mehrmals im Monat,2,3,1,2,3,2,1,2,5,4,1,1,5,4,3,3,3,2,1,3,4,5,2,1,5,2,4,2,2,3,3,3,5,2,1,2,3,4,4,3,1,4,2,2,2,3,2,3,1,3,3,2,1,2,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2003,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,1,2,3,2,2,3,3,3,1,1,1,4,5,4,1,2,1,4,4,3,3,2,3,4,3,5,3,3,4,3,4,2,1,1,1,4,4,3,2,3,2,2,1,5,2,3,5,4,2,3,1,2,4,80,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should not be labeled as 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
unbekannt,2004,Bayern,Angestellte / Angestellter,mehrmals im Monat,2,2,2,2,2,3,2,3,2,3,1,3,4,5,2,4,2,1,3,4,3,2,1,1,3,3,4,1,5,3,3,5,1,1,1,3,2,5,4,2,2,4,4,4,1,2,1,2,4,2,1,1,2,1,1,90,"[""rule_003"", ""rule_007""]","{""rule_003"": ""The occupation 'Angestellte / Angestellter' should not have a gender of 'unbekannt'."", ""rule_007"": ""A high importance on health (5) does not correlate with a high importance on alcohol avoidance (3).""}",The data row has some inconsistencies regarding gender and health importance.
maennlich,2006,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,2,2,1,1,3,3,2,4,2,4,2,1,1,5,4,5,1,2,2,4,2,2,3,2,3,2,1,5,4,1,3,5,1,1,1,5,1,1,5,2,3,2,1,4,3,3,2,3,2,3,5,2,2,2,4,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2000,Baden-Württemberg,Angestellte / Angestellter,täglich,2,3,1,1,3,3,1,3,1,1,5,2,1,3,1,3,3,4,3,5,4,5,3,2,3,5,2,4,3,3,2,4,5,2,2,1,1,1,2,3,5,4,1,1,3,5,4,3,5,3,1,3,1,2,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,1996,Baden-Württemberg,ohne Beschäftigung,mehrmals im Monat,2,1,2,1,2,3,2,4,1,3,2,1,3,3,3,4,4,1,1,5,4,5,1,2,3,1,2,5,3,5,4,2,3,1,1,1,1,2,4,2,2,5,5,1,3,3,1,3,2,2,3,2,4,2,5,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,1998,Baden-Württemberg,Schülerin / Schüler,mehrmals pro Woche,2,3,2,1,3,2,3,3,5,4,3,5,1,4,2,4,4,2,3,3,4,4,2,1,3,5,2,4,2,5,5,2,1,3,1,2,1,3,3,3,2,5,4,2,1,5,3,5,4,3,1,2,3,2,5,80,"[""rule_001"", ""rule_006""]","{""rule_001"": ""The occupation 'Sch\u00fclerin / Sch\u00fcler' indicates a student role, but the age 1998 suggests the individual is older than typical school age."", ""rule_006"": ""The involvement in the role (5) is greater than the importance of the role (3), which is inconsistent.""}","The data row contains inconsistencies regarding age and occupation, as well as involvement and importance."
maennlich,1998,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,1,2,2,3,2,2,1,4,4,5,4,2,3,4,3,4,1,4,3,4,1,2,4,2,3,5,5,3,1,2,2,1,1,3,4,4,2,4,1,5,1,1,5,5,2,3,3,3,2,2,2,1,1,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should correspond to 'Student'.""}",The data row has one violation related to gender and occupation consistency.
weiblich,2004,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,2,2,2,3,3,5,3,4,1,5,2,4,2,4,2,3,1,3,4,5,1,1,4,5,1,2,3,3,2,3,1,3,1,2,1,3,2,5,4,3,3,3,2,2,2,1,1,5,5,3,2,2,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,1995,Nordrhein-Westfalen,Selbständige / Selbstständiger,seltener als einmal pro Monat,2,3,1,1,1,3,2,4,1,4,2,3,3,4,2,4,2,2,1,4,4,4,3,2,3,3,3,3,3,2,3,1,1,1,2,2,2,2,4,3,1,1,1,2,3,4,2,1,2,5,1,2,1,1,2,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2002,Baden-Württemberg,Angestellte / Angestellter,seltener als einmal pro Monat,2,3,1,3,2,2,2,2,2,4,1,1,1,5,2,4,1,2,2,4,4,4,3,4,3,2,2,3,2,3,1,1,5,1,1,1,3,1,2,3,3,4,2,2,2,5,1,5,3,3,3,2,1,2,5,100,[],{},The data row meets all plausibility rules without any violations.
unbekannt,2003,Baden-Württemberg,Schülerin / Schüler,einmal pro Monat,2,3,1,3,2,2,2,5,3,4,3,3,2,4,3,4,2,3,3,5,4,3,2,1,3,5,4,3,3,3,2,2,5,1,2,1,2,3,4,1,2,4,1,2,1,5,2,3,1,2,2,3,2,3,1,80,"[""rule_001"", ""rule_003""]","{""rule_001"": ""The age is 2003, which indicates the individual is 20 years old, but the occupation 'Sch\u00fclerin / Sch\u00fcler' suggests they should be younger than typical school age."", ""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt', which should not occur.""}","The data row has inconsistencies regarding age and occupation, as well as gender and occupation."
maennlich,2003,Baden-Württemberg,Studentin / Student,einmal pro Monat,2,3,1,2,1,2,2,2,3,3,4,1,2,5,1,4,2,1,1,5,2,5,3,4,3,2,3,4,2,4,1,1,5,2,2,2,2,1,3,3,2,5,1,4,3,5,1,3,1,5,3,2,3,2,2,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should be 'Student'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,2000,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,1,2,1,1,2,2,2,3,1,3,2,2,5,2,3,3,2,5,3,4,5,3,4,4,2,5,2,3,4,4,3,1,1,1,3,2,3,3,1,3,1,3,3,3,2,3,4,2,1,1,1,2,3,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' should not have a gender of 'unbekannt', but the gender is 'maennlich', which is consistent."", ""rule_006"": ""The involvement in the role (2) is greater than the importance of the role (1), which is inconsistent.""}",The data row has minor inconsistencies regarding involvement and importance.
weiblich,2004,Baden-Württemberg,Angestellte / Angestellter,seltener als einmal pro Monat,2,3,1,3,3,3,3,5,5,4,3,1,2,4,2,3,3,1,3,5,2,4,4,2,2,1,2,1,2,4,3,1,3,4,2,2,1,1,5,2,1,4,1,2,3,3,3,1,3,4,4,3,2,2,5,100,[],{},The data row meets all plausibility rules without any violations.
unbekannt,1998,Baden-Württemberg,Studentin / Student,seltener als einmal pro Monat,3,3,2,2,2,2,2,5,1,5,4,3,1,5,3,3,5,2,2,5,5,4,1,1,5,2,2,4,1,3,4,1,3,2,1,1,3,2,5,3,1,3,1,1,2,5,1,4,3,5,3,2,2,2,2,80,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
weiblich,1998,Thüringen,keine Angabe,einmal pro Monat,3,3,1,1,3,3,2,4,3,4,1,1,1,5,1,2,1,2,1,5,4,3,4,3,2,2,2,5,5,2,3,4,4,2,1,3,2,5,2,3,3,1,1,2,2,3,2,2,2,3,1,5,4,2,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2002,Bayern,Studentin / Student,einmal pro Monat,3,3,1,1,2,1,2,4,3,3,1,1,5,4,3,4,1,1,1,3,4,3,5,4,1,3,3,3,2,4,3,1,3,3,1,1,2,2,4,1,1,4,5,3,2,5,2,3,3,5,2,3,4,1,4,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should not be 'unbekannt'."", ""rule_006"": ""The involvement in the role (3) is greater than the importance of the role (1), which is inconsistent.""}","The data row has minor inconsistencies regarding gender and occupation, as well as involvement and importance."
maennlich,2002,Baden-Württemberg,Angestellte / Angestellter,mehrmals pro Woche,2,2,1,1,3,3,3,1,1,4,2,4,2,5,2,5,1,1,4,3,3,4,4,2,1,2,1,3,2,2,1,1,5,2,4,2,5,3,3,4,1,4,1,2,4,4,2,3,4,3,1,2,2,2,4,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,1999,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,2,3,1,1,3,1,3,4,2,5,2,5,1,2,3,5,3,1,3,4,5,4,2,3,2,2,2,4,4,3,2,4,5,2,1,4,2,5,3,1,1,5,1,1,3,4,2,5,4,3,3,3,3,2,3,100,[],{},The data row meets all plausibility rules with no violations.
maennlich,2004,Baden-Württemberg,keine Angabe,seltener als einmal pro Monat,2,3,2,2,3,3,2,5,3,3,3,1,1,5,3,2,3,5,1,5,2,3,1,1,2,4,2,2,4,3,3,2,2,1,1,2,1,2,1,3,5,1,3,1,4,3,3,3,1,3,3,1,2,3,1,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,1998,Baden-Württemberg,Studentin / Student,mehrmals im Monat,3,3,2,1,2,3,3,3,1,5,1,2,2,3,2,2,2,3,4,5,5,5,2,2,3,2,5,3,1,3,2,3,3,1,5,1,2,2,2,1,2,3,1,2,1,4,1,4,3,3,1,3,2,1,3,90,"[""rule_003"", ""rule_008""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should be 'Student'."", ""rule_008"": ""There is a high preference for both alcohol-free beer (3) and alcoholic beer (4), which is inconsistent.""}","The data row contains inconsistencies in gender and occupation, as well as conflicting preferences for alcoholic and alcohol-free beers."
maennlich,2001,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,1,1,3,2,3,2,3,4,4,3,1,4,1,3,3,4,1,4,2,3,2,3,1,2,2,3,3,2,3,1,3,4,1,2,2,1,3,2,2,4,1,2,4,5,1,5,4,3,2,5,2,3,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' should not have a gender of 'unbekannt', but the gender is 'maennlich', which is consistent.""}",The data row has one violation related to gender and occupation consistency.
weiblich,1999,Baden-Württemberg,Studentin / Student,mehrmals pro Woche,3,3,1,2,2,1,3,1,1,3,1,2,3,2,4,5,2,2,1,5,5,4,3,2,3,4,2,5,2,3,4,2,3,1,1,2,1,2,1,3,2,3,1,2,1,4,3,3,3,2,2,2,4,1,4,90,"[""rule_003"", ""rule_008""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'."", ""rule_008"": ""There is a high preference for alcoholic beer (4) while also having a preference for alcohol-free beer (2), which is inconsistent.""}","The data row has some inconsistencies regarding gender and occupation, as well as preferences for alcoholic and alcohol-free beers."
maennlich,2007,Baden-Württemberg,Angestellte / Angestellter,mehrmals pro Woche,2,3,2,3,2,3,2,4,1,1,4,3,1,4,3,4,2,2,4,5,5,4,3,3,4,3,2,3,3,3,1,2,5,1,1,2,1,4,4,2,1,3,1,1,3,3,2,3,4,5,1,3,2,2,2,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2004,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,1,1,2,3,2,4,3,4,2,1,1,5,4,3,2,3,4,4,4,2,2,1,3,2,3,5,1,3,4,1,3,3,1,2,1,3,3,4,1,3,3,5,3,4,3,2,3,3,3,3,1,2,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should correspond to 'Student'.""}",The data row has one violation related to gender and occupation consistency.
unbekannt,2007,Baden-Württemberg,in Ausbildung/im Freiwilligendienst,einmal pro Monat,2,3,1,1,3,3,2,1,2,1,2,4,5,4,4,4,5,1,2,4,2,4,4,2,3,5,4,2,1,3,5,3,3,1,3,2,2,3,5,4,2,3,1,1,2,4,2,2,4,3,2,2,1,1,4,90,"[""rule_001"", ""rule_003""]","{""rule_001"": ""The age is 2007, which indicates the individual is under the typical school age, but the occupation is 'in Ausbildung/im Freiwilligendienst', which is inconsistent with being underage."", ""rule_003"": ""The occupation 'in Ausbildung/im Freiwilligendienst' does not logically align with the gender 'unbekannt'.""}","The data row has inconsistencies regarding age and occupation, as well as gender and occupation."
weiblich,2004,Bayern,Studentin / Student,mehrmals im Monat,2,3,1,2,3,2,2,5,1,4,3,5,1,4,4,4,4,1,2,4,2,4,3,2,2,4,3,3,4,5,3,2,5,3,1,1,2,1,4,3,2,2,1,3,2,3,4,1,3,3,1,3,3,3,2,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' because it should not be 'unbekannt'.""}","The data quality is mostly good, with one violation related to gender and occupation consistency."
